temperature,humidity,wind_speed,precipitation,cloud_cover,atmospheric_pressure,season,visibility,location,weather
-8.0,92.0,16.5,76.0,overcast,995.89,Winter,3.5,inland,Snowy
15.0,70.0,1.0,,overcast,1003.62,Spring,5.5,inland,Cloudy
-6.0,0.0,11.5,62.0,overcast,988.45,Winter,2.5,mountain,Snowy
23.0,64.0,1.0,5.0,clear,1013.38,Autumn,7.5,coastal,Sunny
24.0,84.0,16.5,,overcast,1007.0,Summer,4.5,mountain,Rainy
-4.0,75.0,10.5,63.0,overcast,991.06,Winter,3.0,inland,Snowy
20.0,70.0,6.5,47.0,partly cloudy,1019.36,Autumn,7.0,inland,Cloudy
,61.0,6.0,32.0,overcast,1005.61,Autumn,5.5,inland,Cloudy
,90.0,6.5,62.0,overcast,995.89,Winter,2.5,mountain,Snowy
12.0,102.0,21.5,104.0,overcast,999.82,Autumn,5.0,inland,Rainy
,,,,,836.81,,,,Cloudy
12.0,60.0,6.5,,partly cloudy,1003.25,Summer,6.0,inland,Cloudy
24.0,67.0,1.5,26.0,partly cloudy,1019.73,Winter,5.0,mountain,Cloudy
,86.0,9.5,,overcast,1000.28,Spring,3.5,mountain,Rainy
2.0,63.0,20.0,54.0,overcast,987.7,Winter,5.0,inland,Snowy
27.0,58.0,12.0,47.0,overcast,832.01,Summer,13.0,inland,Rainy
3.0,109.0,4.5,,partly cloudy,980.54,Winter,2.0,inland,Snowy
32.0,64.0,6.0,86.0,overcast,1007.86,Autumn,3.0,coastal,Rainy
15.0,72.0,1.0,20.0,partly cloudy,1002.98,Winter,9.0,coastal,Cloudy
-2.0,49.0,1.0,96.0,cloudy,825.09,Spring,9.0,coastal,Sunny
17.0,52.0,8.5,30.0,partly cloudy,1007.66,Spring,8.5,mountain,Cloudy
19.0,77.0,9.5,55.0,overcast,991.68,Winter,4.5,coastal,Rainy
2.0,98.0,13.5,93.0,partly cloudy,987.75,Winter,4.5,inland,Snowy
15.0,70.0,9.0,47.0,overcast,1013.5,Summer,7.0,mountain,Cloudy
16.0,54.0,4.0,18.0,overcast,1016.69,Summer,6.5,mountain,Cloudy
28.0,61.0,8.5,17.0,partly cloudy,1018.44,Summer,8.0,mountain,Cloudy
14.0,70.0,16.0,,overcast,1012.86,Autumn,4.5,inland,Rainy
-5.0,100.0,24.0,83.0,overcast,982.04,Winter,2.5,inland,Snowy
45.0,59.0,14.0,24.0,partly cloudy,1034.74,Spring,1.0,inland,Cloudy
28.0,96.0,7.0,94.0,overcast,992.97,Spring,1.5,coastal,Rainy
23.0,57.0,3.5,42.0,overcast,1009.55,Spring,8.5,coastal,Cloudy
12.0,70.0,12.5,52.0,partly cloudy,1013.23,Spring,5.0,mountain,Rainy
18.0,75.0,6.5,,partly cloudy,1016.67,Summer,2.0,inland,Rainy
34.0,35.0,0.0,16.0,clear,1010.02,Summer,5.0,mountain,Sunny
,,,,,,,,,Cloudy
3.0,75.0,6.5,76.0,overcast,991.12,Winter,1.5,mountain,Snowy
,64.0,6.5,19.0,partly cloudy,1021.82,Winter,9.0,coastal,Sunny
-9.0,90.0,10.0,63.0,overcast,998.1,Winter,3.5,inland,Snowy
26.0,69.0,9.0,28.0,partly cloudy,1001.26,Spring,5.0,coastal,Cloudy
13.0,81.0,15.0,61.0,overcast,1002.21,Autumn,4.0,inland,Rainy
,59.0,1.5,12.0,clear,1019.86,Spring,9.0,coastal,Sunny
44.0,38.0,4.0,19.0,clear,1013.5,Summer,8.0,coastal,Sunny
,108.0,8.5,107.0,partly cloudy,1013.44,Summer,2.0,coastal,Cloudy
26.0,67.0,9.0,90.0,partly cloudy,1010.85,Winter,4.0,inland,Rainy
27.0,0.0,9.5,62.0,partly cloudy,1014.81,Winter,2.5,mountain,Rainy
33.0,77.0,5.0,42.0,overcast,1003.19,Winter,6.0,mountain,Cloudy
42.0,0.0,21.0,93.0,partly cloudy,1002.56,Spring,10.5,mountain,Cloudy
-2.0,62.0,20.0,71.0,partly cloudy,982.0,Winter,2.0,mountain,Snowy
12.0,84.0,8.5,63.0,overcast,991.55,Winter,4.5,inland,Rainy
37.0,64.0,1.5,9.0,partly cloudy,1025.64,Winter,8.0,coastal,Sunny
29.0,51.0,9.5,,partly cloudy,1025.48,Autumn,8.0,mountain,Sunny
-10.0,89.0,0.0,65.0,overcast,995.24,Winter,1.5,mountain,Snowy
19.0,60.0,14.0,,overcast,1014.95,Summer,4.5,coastal,Rainy
24.0,62.0,5.5,43.0,partly cloudy,1012.97,Summer,5.0,inland,Cloudy
24.0,46.0,5.0,19.0,clear,1019.24,Summer,6.0,mountain,Sunny
34.0,98.0,20.0,65.0,overcast,1000.76,Summer,1.5,mountain,Rainy
10.0,96.0,16.5,66.0,overcast,999.85,Summer,2.0,inland,Rainy
-3.0,84.0,5.0,82.0,overcast,980.47,Winter,4.5,inland,Snowy
40.0,51.0,5.5,10.0,clear,1027.11,Autumn,5.5,coastal,Sunny
,,,84.0,,,,,,Sunny
,87.0,30.5,71.0,overcast,1002.98,Summer,1.0,coastal,Rainy
39.0,20.0,1.0,12.0,clear,1016.02,Summer,5.5,coastal,Sunny
28.0,82.0,19.0,53.0,partly cloudy,1012.48,Winter,1.0,mountain,Rainy
,67.0,9.5,32.0,overcast,1003.71,Spring,7.0,inland,Cloudy
24.0,62.0,18.5,92.0,overcast,1014.22,Summer,5.0,inland,Rainy
,49.0,13.0,12.0,cloudy,1157.75,Summer,20.0,inland,Snowy
0.0,89.0,4.5,64.0,overcast,989.25,Winter,1.5,inland,Snowy
1.0,79.0,7.5,,partly cloudy,995.83,Winter,3.0,mountain,Snowy
58.0,96.0,11.0,,clear,1021.48,Autumn,6.0,inland,Sunny
,63.0,1.5,,partly cloudy,1020.11,Winter,7.0,coastal,Sunny
20.0,79.0,0.5,,partly cloudy,1006.32,Summer,6.5,coastal,Cloudy
23.0,74.0,13.0,34.0,overcast,1011.92,Spring,7.0,mountain,Cloudy
23.0,70.0,6.5,25.0,partly cloudy,1011.55,Winter,8.0,coastal,Cloudy
23.0,73.0,9.5,73.0,overcast,1007.4,Winter,1.0,mountain,Rainy
0.0,77.0,1.5,,partly cloudy,986.08,Winter,3.5,inland,Snowy
21.0,64.0,19.0,72.0,overcast,1007.5,Spring,2.0,inland,Rainy
-4.0,30.0,13.0,52.0,partly cloudy,891.12,Winter,10.5,coastal,Sunny
13.0,72.0,14.0,,partly cloudy,1012.23,Spring,6.5,coastal,Cloudy
,23.0,7.5,6.0,partly cloudy,1014.41,Autumn,5.5,mountain,Sunny
51.0,109.0,17.0,98.0,overcast,994.03,Spring,5.5,coastal,Rainy
22.0,70.0,10.0,,overcast,1002.73,Summer,4.5,coastal,Rainy
42.0,106.0,22.0,70.0,overcast,1003.34,Winter,2.0,inland,Cloudy
31.0,42.0,2.0,9.0,clear,1012.01,Spring,6.0,coastal,Sunny
,66.0,6.5,,cloudy,1045.09,Autumn,5.0,mountain,Cloudy
22.0,0.0,9.0,14.0,clear,1013.94,Winter,5.5,inland,Sunny
0.0,96.0,21.5,71.0,overcast,982.2,Winter,2.5,inland,Snowy
30.0,73.0,17.0,,partly cloudy,1016.38,Winter,4.5,mountain,Rainy
30.0,77.0,9.0,26.0,overcast,1013.05,Summer,7.0,mountain,Cloudy
23.0,94.0,18.5,106.0,clear,1014.36,Autumn,3.0,coastal,Sunny
26.0,67.0,11.0,74.0,overcast,993.37,Spring,1.5,inland,Rainy
32.0,29.0,4.0,0.0,clear,1025.6,Summer,7.5,mountain,Sunny
25.0,81.0,8.5,85.0,overcast,1016.47,Summer,2.5,inland,Rainy
25.0,71.0,7.5,,partly cloudy,1001.02,Winter,7.0,mountain,Cloudy
1.0,92.0,3.0,,partly cloudy,982.11,Winter,3.0,inland,Snowy
,47.0,10.0,,partly cloudy,1010.17,Summer,9.5,mountain,Sunny
39.0,62.0,4.5,,clear,1012.17,Summer,9.5,mountain,Sunny
3.0,75.0,7.0,,overcast,983.75,Winter,2.0,mountain,Snowy
11.0,51.0,15.0,39.0,overcast,1000.97,Winter,7.5,coastal,Cloudy
,,,80.0,,,,,,Cloudy
,66.0,11.5,40.0,overcast,1121.11,Winter,6.0,inland,Sunny
,93.0,20.0,94.0,overcast,1001.26,Spring,3.5,inland,Rainy
25.0,78.0,3.5,,partly cloudy,1000.94,Winter,7.5,mountain,Cloudy
,29.0,9.0,18.0,clear,1017.04,Winter,8.5,coastal,Sunny
-16.0,88.0,15.0,,overcast,996.61,Winter,2.0,inland,Snowy
-8.0,83.0,17.0,90.0,overcast,995.76,Winter,4.0,mountain,Snowy
44.0,46.0,8.0,7.0,clear,1017.56,Winter,6.0,coastal,Sunny
0.0,73.0,13.0,,overcast,997.45,Winter,3.0,inland,Snowy
,84.0,0.5,,partly cloudy,999.65,Winter,3.0,inland,Snowy
,38.0,1.5,1.0,clear,1021.67,Autumn,10.0,mountain,Sunny
,0.0,3.0,,overcast,983.82,Winter,3.5,inland,Snowy
12.0,66.0,9.0,,partly cloudy,1008.75,Autumn,5.0,mountain,Cloudy
32.0,69.0,1.0,,partly cloudy,1017.18,Autumn,7.0,mountain,Sunny
35.0,44.0,2.5,9.0,partly cloudy,1022.87,Spring,5.5,coastal,Sunny
44.0,21.0,5.0,,clear,1012.09,Autumn,7.0,mountain,Sunny
-3.0,93.0,17.0,97.0,overcast,985.44,Winter,2.5,mountain,Snowy
,24.0,0.5,16.0,clear,1021.34,Autumn,9.0,mountain,Sunny
26.0,43.0,2.5,,clear,1024.0,Spring,6.0,coastal,Sunny
29.0,89.0,5.5,94.0,overcast,1002.95,Spring,2.0,mountain,Rainy
31.0,64.0,5.0,0.0,clear,1026.76,Summer,10.0,inland,Sunny
-16.0,97.0,31.0,,overcast,986.16,Winter,1.5,inland,Snowy
30.0,44.0,5.5,13.0,clear,1011.89,Summer,8.0,inland,Sunny
33.0,22.0,1.5,5.0,clear,1021.29,Summer,8.5,coastal,Sunny
11.0,61.0,6.0,42.0,partly cloudy,1014.07,Autumn,6.0,coastal,Cloudy
,79.0,10.0,62.0,partly cloudy,1019.08,Autumn,5.0,coastal,Rainy
,99.0,11.5,78.0,overcast,1005.65,Spring,3.5,inland,Rainy
24.0,74.0,9.5,40.0,partly cloudy,1007.32,Autumn,8.5,coastal,Cloudy
32.0,62.0,8.5,38.0,partly cloudy,1001.08,Autumn,6.5,inland,Cloudy
,,,12.0,,,,8.5,,Cloudy
,74.0,14.5,,partly cloudy,1003.3,Winter,5.5,inland,Cloudy
-10.0,71.0,14.0,61.0,overcast,987.04,Winter,4.0,mountain,Snowy
-1.0,98.0,14.0,96.0,overcast,985.59,Winter,5.0,mountain,Snowy
,85.0,9.0,75.0,partly cloudy,983.88,Winter,2.0,inland,Snowy
-13.0,32.0,0.5,59.0,partly cloudy,1001.18,Summer,1.0,mountain,Cloudy
36.0,37.0,7.5,,clear,1025.02,Summer,9.0,mountain,Sunny
-10.0,75.0,2.0,57.0,partly cloudy,993.13,Winter,5.0,mountain,Snowy
0.0,86.0,9.0,79.0,overcast,995.35,Winter,1.0,inland,Snowy
,64.0,9.5,,overcast,990.83,Autumn,1.5,coastal,Rainy
-9.0,62.0,15.0,98.0,overcast,989.34,Winter,1.5,inland,Snowy
0.0,82.0,8.0,,overcast,995.36,Winter,3.0,mountain,Snowy
-10.0,66.0,19.5,83.0,overcast,981.96,Winter,3.0,inland,Snowy
18.0,86.0,7.0,,partly cloudy,1011.66,Summer,3.5,mountain,Rainy
,35.0,8.5,0.0,clear,1011.34,Spring,6.5,mountain,Sunny
25.0,0.0,5.0,63.0,partly cloudy,1004.27,Winter,4.0,mountain,Rainy
36.0,87.0,35.5,103.0,overcast,1003.99,Autumn,5.5,mountain,Rainy
17.0,60.0,0.0,,partly cloudy,1000.03,Summer,7.5,inland,Cloudy
45.0,40.0,7.0,,cloudy,1184.37,Winter,19.0,coastal,Rainy
34.0,74.0,13.0,39.0,partly cloudy,1012.35,Summer,5.5,mountain,Cloudy
,51.0,6.5,,clear,1026.14,Autumn,6.5,mountain,Sunny
18.0,63.0,6.5,47.0,partly cloudy,1000.61,Summer,7.5,inland,Cloudy
13.0,91.0,6.5,,overcast,1016.87,Autumn,4.5,coastal,Rainy
29.0,31.0,3.5,17.0,clear,1015.62,Spring,7.5,coastal,Sunny
-1.0,92.0,19.5,69.0,overcast,997.22,Winter,3.0,inland,Snowy
26.0,70.0,16.5,96.0,partly cloudy,1004.12,Summer,3.0,inland,Rainy
,87.0,14.0,78.0,partly cloudy,1017.07,Spring,3.0,coastal,Rainy
-11.0,20.0,1.5,57.0,cloudy,1096.28,Winter,5.5,mountain,Snowy
-2.0,83.0,9.5,63.0,overcast,981.4,Winter,4.0,inland,Snowy
33.0,84.0,6.0,71.0,overcast,1008.39,Summer,2.5,coastal,Rainy
20.0,62.0,7.5,2.0,clear,1029.16,Spring,9.0,mountain,Sunny
24.0,71.0,5.5,,overcast,1010.18,Winter,3.5,mountain,Rainy
31.0,65.0,7.0,,overcast,997.46,Spring,4.5,inland,Rainy
,,,,,,,,,Sunny
10.0,72.0,11.5,,cloudy,1112.53,Winter,5.5,coastal,Snowy
33.0,67.0,5.5,16.0,overcast,1014.51,Autumn,6.5,mountain,Cloudy
42.0,67.0,8.0,8.0,partly cloudy,1025.56,Summer,6.5,inland,Sunny
,68.0,10.5,10.0,overcast,1017.99,Summer,7.5,mountain,Cloudy
27.0,101.0,14.0,96.0,overcast,1001.72,Summer,2.0,inland,Rainy
18.0,78.0,10.5,19.0,partly cloudy,1018.58,Autumn,5.0,inland,Cloudy
32.0,22.0,4.5,,cloudy,1156.51,Spring,14.5,coastal,Snowy
0.0,72.0,12.0,90.0,overcast,988.09,Winter,1.5,inland,Snowy
,81.0,15.0,,partly cloudy,1008.59,Autumn,12.0,inland,Cloudy
,61.0,3.5,8.0,clear,1020.44,Spring,6.5,mountain,Sunny
,70.0,6.0,,partly cloudy,1004.27,Autumn,4.5,coastal,Rainy
30.0,78.0,11.5,94.0,partly cloudy,1018.05,Autumn,3.5,coastal,Rainy
-11.0,20.0,7.0,78.0,overcast,842.77,Autumn,0.5,mountain,Sunny
37.0,38.0,2.5,10.0,partly cloudy,1017.34,Autumn,8.0,inland,Sunny
-2.0,68.0,20.0,58.0,overcast,993.99,Winter,1.5,mountain,Snowy
2.0,85.0,6.0,81.0,overcast,986.81,Winter,1.5,inland,Snowy
,71.0,7.5,22.0,partly cloudy,1018.4,Autumn,6.5,mountain,Cloudy
35.0,35.0,9.5,11.0,clear,1023.2,Autumn,10.0,coastal,Sunny
-3.0,108.0,2.5,71.0,partly cloudy,999.1,Winter,2.0,mountain,Snowy
,74.0,9.5,16.0,partly cloudy,1004.27,Summer,6.5,mountain,Cloudy
,67.0,6.0,,clear,1017.77,Spring,6.0,mountain,Sunny
33.0,84.0,18.5,,overcast,999.08,Summer,4.5,coastal,Rainy
,77.0,6.0,52.0,partly cloudy,1013.52,Winter,4.0,inland,Rainy
32.0,0.0,8.5,87.0,overcast,929.34,Winter,12.0,mountain,Cloudy
-4.0,80.0,26.5,84.0,overcast,983.14,Winter,5.5,mountain,Snowy
,,,,,,,,,Rainy
15.0,103.0,1.0,96.0,clear,1026.15,Spring,1.0,inland,Sunny
34.0,65.0,5.0,21.0,overcast,1017.51,Summer,5.0,inland,Cloudy
32.0,54.0,14.0,,cloudy,840.45,Spring,3.5,coastal,Rainy
27.0,98.0,8.0,92.0,partly cloudy,1000.29,Spring,1.5,mountain,Rainy
32.0,69.0,6.5,87.0,overcast,1005.23,Autumn,5.0,inland,Rainy
15.0,61.0,11.0,,overcast,1006.12,Spring,4.5,mountain,Rainy
20.0,61.0,1.5,3.0,partly cloudy,1013.44,Winter,7.0,inland,Sunny
17.0,75.0,6.0,55.0,overcast,995.08,Summer,5.0,mountain,Rainy
10.0,78.0,18.5,66.0,partly cloudy,1015.44,Spring,3.5,inland,Rainy
30.0,66.0,5.5,7.0,clear,1015.27,Summer,6.0,mountain,Sunny
33.0,22.0,7.0,8.0,clear,1021.01,Winter,6.0,coastal,Sunny
23.0,69.0,8.5,36.0,overcast,1015.73,Summer,9.0,coastal,Cloudy
84.0,106.0,41.5,,overcast,1013.96,Summer,3.0,inland,Rainy
52.0,0.0,14.5,88.0,partly cloudy,1007.13,Autumn,7.0,inland,Cloudy
,98.0,7.5,77.0,overcast,994.45,Spring,3.5,coastal,Rainy
-1.0,66.0,5.0,,overcast,987.27,Winter,3.5,inland,Snowy
,72.0,14.5,85.0,overcast,985.71,Winter,4.5,inland,Snowy
32.0,84.0,19.5,,partly cloudy,1018.35,Autumn,1.5,coastal,Rainy
-6.0,93.0,7.0,82.0,overcast,980.03,Winter,2.0,inland,Snowy
-8.0,105.0,9.0,,overcast,989.9,Winter,2.0,mountain,Snowy
12.0,71.0,7.0,,cloudy,1173.56,Spring,0.5,inland,Cloudy
37.0,56.0,6.0,0.0,clear,1029.99,Spring,7.5,mountain,Sunny
-6.0,47.0,8.0,68.0,cloudy,1032.91,Winter,8.0,inland,Cloudy
,33.0,3.5,13.0,clear,1013.48,Autumn,8.0,coastal,Sunny
,50.0,0.0,12.0,overcast,1012.52,Winter,7.0,coastal,Cloudy
-4.0,79.0,28.0,109.0,overcast,999.22,Winter,0.5,mountain,Snowy
27.0,52.0,8.5,,partly cloudy,1017.76,Spring,5.0,mountain,Cloudy
-4.0,65.0,8.0,56.0,overcast,982.34,Winter,2.0,inland,Snowy
37.0,24.0,0.0,93.0,overcast,1189.89,Summer,9.5,coastal,Sunny
2.0,86.0,13.5,87.0,overcast,985.35,Winter,3.5,mountain,Snowy
30.0,0.0,8.5,5.0,clear,1011.78,Spring,6.0,coastal,Sunny
11.0,87.0,20.0,95.0,overcast,1013.8,Autumn,2.5,coastal,Rainy
-7.0,72.0,13.0,,overcast,998.68,Winter,1.5,mountain,Snowy
12.0,87.0,41.5,,overcast,1016.44,Autumn,0.5,mountain,Rainy
-5.0,69.0,13.5,,overcast,988.94,Winter,1.0,mountain,Snowy
28.0,61.0,9.0,25.0,overcast,1008.96,Spring,5.5,mountain,Cloudy
40.0,52.0,3.5,3.0,clear,1028.94,Winter,6.0,mountain,Sunny
39.0,71.0,12.5,72.0,overcast,1017.18,Autumn,2.5,coastal,Rainy
15.0,74.0,14.0,45.0,overcast,1007.74,Spring,6.5,inland,Cloudy
,65.0,0.0,14.0,clear,1027.39,Winter,5.5,mountain,Sunny
20.0,23.0,3.0,7.0,clear,1022.74,Spring,9.5,coastal,Sunny
27.0,87.0,10.0,85.0,partly cloudy,1005.37,Summer,4.5,mountain,Rainy
,45.0,3.5,53.0,cloudy,1165.74,Autumn,0.5,inland,Rainy
13.0,76.0,2.5,30.0,overcast,1003.77,Summer,7.5,inland,Cloudy
-8.0,72.0,12.0,88.0,overcast,995.84,Winter,4.0,mountain,Snowy
19.0,74.0,2.5,26.0,overcast,1002.2,Autumn,8.5,inland,Cloudy
35.0,23.0,14.5,,overcast,810.69,Autumn,18.0,inland,Rainy
23.0,88.0,15.0,,partly cloudy,994.7,Summer,4.5,mountain,Rainy
-9.0,66.0,8.0,76.0,overcast,992.35,Winter,1.0,mountain,Snowy
28.0,,,,,,,,,Cloudy
19.0,99.0,18.0,54.0,overcast,991.92,Summer,2.0,mountain,Rainy
37.0,39.0,4.0,4.0,clear,1018.48,Spring,5.5,mountain,Sunny
1.0,95.0,11.0,75.0,overcast,989.99,Winter,4.0,mountain,Snowy
,57.0,5.5,34.0,partly cloudy,1005.98,Autumn,8.5,inland,Cloudy
-7.0,39.0,12.0,10.0,overcast,808.76,Spring,4.0,inland,Cloudy
48.0,94.0,14.5,,partly cloudy,1013.84,Spring,3.0,inland,Cloudy
44.0,60.0,3.0,17.0,partly cloudy,1020.2,Winter,5.5,coastal,Sunny
1.0,64.0,3.5,87.0,overcast,981.65,Winter,2.5,inland,Snowy
34.0,76.0,11.0,73.0,partly cloudy,1006.14,Winter,4.0,coastal,Rainy
20.0,90.0,14.5,66.0,partly cloudy,994.38,Summer,2.5,inland,Rainy
32.0,45.0,1.0,8.0,clear,1019.67,Autumn,7.5,inland,Sunny
,96.0,25.5,93.0,overcast,1011.32,Spring,1.0,coastal,Rainy
-6.0,0.0,9.5,65.0,partly cloudy,998.35,Winter,3.0,mountain,Snowy
,61.0,11.0,59.0,overcast,980.12,Winter,2.5,mountain,Snowy
43.0,31.0,5.5,8.0,partly cloudy,1023.36,Summer,5.5,mountain,Sunny
16.0,91.0,19.5,96.0,overcast,1014.41,Spring,4.0,coastal,Rainy
41.0,29.0,5.0,5.0,clear,1010.62,Spring,6.5,coastal,Sunny
17.0,108.0,16.0,80.0,partly cloudy,1028.75,Spring,2.5,mountain,Sunny
23.0,0.0,3.0,10.0,partly cloudy,1013.49,Spring,6.0,coastal,Sunny
,43.0,9.0,96.0,cloudy,1093.61,Autumn,19.0,coastal,Sunny
,79.0,5.0,70.0,overcast,980.54,Winter,1.5,mountain,Snowy
,71.0,0.5,13.0,partly cloudy,1009.72,Autumn,7.0,mountain,Cloudy
,81.0,1.5,53.0,overcast,991.79,Winter,1.5,inland,Snowy
34.0,97.0,17.0,86.0,partly cloudy,1014.61,Spring,3.0,mountain,Rainy
-2.0,0.0,9.0,,overcast,998.83,Winter,3.5,mountain,Snowy
,,,,,,,,,Sunny
-13.0,87.0,13.5,74.0,overcast,996.55,Winter,4.0,inland,Snowy
20.0,47.0,4.0,12.0,clear,1015.65,Summer,6.5,mountain,Sunny
39.0,88.0,19.5,85.0,clear,1018.33,Summer,6.5,coastal,Sunny
,107.0,1.5,101.0,overcast,980.27,Winter,2.0,mountain,Snowy
23.0,74.0,11.5,,overcast,1019.8,Summer,1.5,coastal,Rainy
,64.0,6.5,26.0,partly cloudy,1014.52,Spring,7.5,coastal,Cloudy
-1.0,90.0,1.0,94.0,overcast,998.32,Winter,4.5,mountain,Snowy
,68.0,6.5,42.0,partly cloudy,1012.74,Winter,5.0,inland,Cloudy
28.0,76.0,11.0,,overcast,992.96,Autumn,2.5,inland,Rainy
12.0,82.0,9.5,,partly cloudy,1011.51,Autumn,4.5,inland,Rainy
49.0,109.0,23.5,100.0,overcast,1003.42,Winter,5.5,coastal,Cloudy
,0.0,14.5,,overcast,990.94,Winter,5.0,mountain,Snowy
18.0,67.0,16.0,54.0,overcast,994.09,Winter,1.5,coastal,Rainy
-23.0,0.0,34.0,78.0,overcast,980.5,Winter,1.5,mountain,Snowy
33.0,72.0,9.0,64.0,overcast,1015.3,Spring,2.0,coastal,Rainy
30.0,56.0,13.5,26.0,overcast,1101.14,Summer,14.0,inland,Rainy
-3.0,73.0,1.5,72.0,overcast,996.64,Winter,2.0,inland,Snowy
-3.0,99.0,15.0,,overcast,999.92,Winter,1.0,inland,Snowy
,52.0,6.5,44.0,partly cloudy,1010.98,Spring,8.0,inland,Cloudy
-2.0,85.0,14.5,,overcast,999.03,Winter,4.0,mountain,Snowy
,53.0,14.0,27.0,overcast,1003.23,Summer,7.5,coastal,Cloudy
13.0,74.0,12.0,50.0,partly cloudy,1005.57,Summer,3.0,inland,Rainy
42.0,0.0,3.5,18.0,clear,1025.97,Autumn,5.5,mountain,Sunny
-1.0,85.0,14.0,53.0,overcast,997.97,Winter,2.0,mountain,Snowy
0.0,92.0,5.5,77.0,overcast,981.31,Winter,4.0,inland,Snowy
,61.0,18.5,,overcast,987.44,Winter,1.5,mountain,Snowy
,70.0,19.0,79.0,partly cloudy,1001.72,Spring,3.0,mountain,Rainy
,61.0,11.5,38.0,overcast,1014.37,Spring,8.5,mountain,Cloudy
31.0,77.0,13.5,17.0,overcast,1018.41,Autumn,6.0,mountain,Cloudy
15.0,76.0,9.5,19.0,partly cloudy,1003.2,Winter,8.0,mountain,Cloudy
-5.0,76.0,15.0,73.0,overcast,997.76,Winter,3.5,inland,Snowy
34.0,77.0,0.5,25.0,partly cloudy,1014.04,Spring,6.5,mountain,Cloudy
17.0,70.0,3.5,27.0,overcast,1008.03,Autumn,8.0,inland,Cloudy
17.0,77.0,2.0,,overcast,1018.15,Autumn,8.0,mountain,Cloudy
,23.0,9.5,2.0,partly cloudy,1025.88,Winter,6.0,coastal,Sunny
15.0,90.0,11.0,57.0,partly cloudy,1012.32,Winter,5.0,coastal,Rainy
28.0,60.0,16.5,53.0,overcast,995.48,Spring,4.0,coastal,Rainy
24.0,0.0,8.5,,partly cloudy,1010.48,Winter,1.5,mountain,Rainy
34.0,71.0,6.0,42.0,partly cloudy,1008.36,Spring,7.0,mountain,Cloudy
-7.0,87.0,0.5,96.0,overcast,983.82,Winter,3.0,inland,Snowy
34.0,38.0,7.5,18.0,clear,1017.97,Winter,6.5,inland,Sunny
35.0,81.0,21.0,,partly cloudy,1011.12,Winter,9.5,inland,Cloudy
,29.0,2.0,13.0,clear,1028.6,Autumn,6.5,coastal,Sunny
29.0,92.0,10.5,92.0,partly cloudy,998.75,Autumn,3.5,coastal,Rainy
35.0,53.0,7.0,12.0,clear,1011.07,Summer,7.0,coastal,Sunny
25.0,20.0,8.0,2.0,partly cloudy,1027.71,Winter,9.5,mountain,Sunny
2.0,0.0,20.5,107.0,partly cloudy,986.28,Winter,2.5,mountain,Snowy
29.0,37.0,1.5,5.0,partly cloudy,1013.31,Autumn,7.0,coastal,Sunny
29.0,88.0,5.0,,partly cloudy,997.72,Summer,1.0,inland,Rainy
,76.0,18.5,71.0,overcast,980.59,Winter,3.0,mountain,Snowy
21.0,85.0,13.0,77.0,overcast,994.52,Winter,1.5,coastal,Rainy
37.0,29.0,8.5,19.0,partly cloudy,1019.46,Summer,7.0,mountain,Sunny
-9.0,61.0,12.5,95.0,overcast,982.7,Winter,2.5,mountain,Snowy
-9.0,71.0,19.0,50.0,overcast,988.53,Winter,4.5,inland,Snowy
20.0,87.0,6.0,,partly cloudy,1002.32,Spring,1.0,inland,Rainy
20.0,,,,overcast,,,,,Rainy
0.0,76.0,0.5,,overcast,996.17,Winter,1.5,inland,Snowy
37.0,34.0,4.5,,clear,1010.87,Autumn,8.5,mountain,Sunny
,66.0,11.0,,partly cloudy,1015.94,Autumn,7.5,inland,Cloudy
-5.0,97.0,10.0,78.0,overcast,980.14,Winter,1.5,inland,Snowy
58.0,93.0,9.0,,clear,1012.64,Winter,5.0,coastal,Sunny
36.0,52.0,7.0,4.0,partly cloudy,1024.01,Summer,7.0,mountain,Sunny
-7.0,96.0,4.0,76.0,overcast,983.19,Winter,2.5,mountain,Snowy
25.0,30.0,9.0,8.0,clear,1014.78,Winter,9.0,inland,Sunny
,65.0,3.0,9.0,clear,1021.47,Winter,7.5,inland,Sunny
4.0,92.0,4.5,50.0,overcast,986.9,Winter,4.0,inland,Snowy
63.0,84.0,8.0,105.0,clear,1020.26,Winter,4.5,inland,Sunny
27.0,96.0,19.5,89.0,partly cloudy,1014.54,Spring,3.0,inland,Cloudy
32.0,50.0,9.0,23.0,partly cloudy,1018.91,Spring,8.5,inland,Cloudy
31.0,53.0,6.0,14.0,overcast,1018.54,Autumn,8.0,mountain,Cloudy
19.0,99.0,10.0,,overcast,1006.54,Spring,2.5,mountain,Rainy
18.0,52.0,13.0,33.0,partly cloudy,1013.69,Summer,8.5,inland,Cloudy
,70.0,17.0,,overcast,1002.78,Summer,5.0,coastal,Rainy
4.0,96.0,8.0,85.0,overcast,994.7,Winter,2.0,mountain,Snowy
32.0,42.0,5.0,3.0,partly cloudy,1019.79,Winter,6.5,inland,Sunny
30.0,60.0,2.0,6.0,clear,1027.02,Autumn,8.5,coastal,Sunny
17.0,108.0,38.0,94.0,overcast,1018.43,Summer,2.5,coastal,Rainy
-3.0,91.0,12.5,94.0,overcast,994.52,Winter,4.0,inland,Snowy
28.0,79.0,9.5,23.0,overcast,1005.74,Winter,6.0,inland,Cloudy
